"Next Generation Accountability, 2014-15"

"FallOfYear","RptngDistrictName","ReportingDistrictCode","SchoolName","SchoolCode","SchoolOrgType","SchoolLowGrade","SchoolHighGrade","SchoolTitleIType","Category","TotalPoints","TotalPossiblePoints","OutcomeRatePct","FinalCategory","AchievementGapFlag","Ind1ELA_All_Rate","Ind1ELA_All_Points","Ind1ELA_All_PossiblePoints","Ind1ELA_HN_Rate","Ind1ELA_NHN_Rate","Ind1ELA_HN_Points","Ind1ELA_HN_PossiblePoints","Ind1Math_All_Rate","Ind1Math_All_Points","Ind1Math_All_PossiblePoints","Ind1Math_NHN_Rate","Ind1Math_HN_Rate","Ind1Math_HN_Points","Ind1Math_HN_PossiblePoints","Ind1Sci_All_Rate","Ind1Sci_All_Points","Ind1Sci_All_PossiblePoints","Ind1Sci_HN_Rate","Ind1Sci_NHN_Rate","Ind1Sci_HN_Points","Ind1Sci_HN_PossiblePoints","Ind1ELAGap","Ind1MathGap","Ind1SciGap","Ind2ELA_All_Rate","Ind2ELA_All_Points","Ind2ELA_All_Possiblepoints","Ind2Math_All_Rate","Ind2Math_All_Points","Ind2Math_All_Possiblepoints","Ind2ELA_HN_Rate","Ind2ELA_NHN_Rate","Ind2ELA_HN_Points","Ind2ELA_HN_Possiblepoints","Ind2Math_HN_Rate","Ind2Math_NHN_Rate","Ind2Math_HN_Points","Ind2Math_HN_Possiblepoints","Ind2LEP_LTCY_Rate","Ind2LEP_LTCY_Points","Ind2LEP_LTCY_PossiblePoints","Ind2LEP_ORAL_Rate","Ind2LEP_ORAL_Points","Ind2LEP_ORAL_PossiblePoints","Ind3PartRateFlag","Ind3ELA_All_Rate","Ind3ELA_HN_Rate","Ind3ELA_NHN_Rate","Ind3Math_All_Rate","Ind3Math_HN_Rate","Ind3Math_NHN_Rate","Ind3Sci_All_Rate","Ind3Sci_HN_Rate","Ind3Sci_NHN_Rate","Ind4Rate","Ind4Points","Ind4PossiblePoints","Ind4HNRate","Ind4HNPoints","Ind4HNPossiblePoints","Ind5Rate","Ind5Points","Ind5PossiblePoints","Ind6Rate","Ind6Points","Ind6PossiblePoints","Ind7Rate","Ind7points","Ind7PointsPossible","Ind8Rate","Ind8Points","Ind8PointsPossible","GradGapFlag","Ind9Rate","Ind9Points","Ind9PointsPossible","Ind10Rate","Ind10Points","Ind10PossiblePoints","Ind11FitnessRate","Ind11ParticipationRate","Ind11Points","Ind11PossiblePoints","Ind12Rate","Ind12Points","Ind12PossiblePoints","Grad6YrRateHN","Grad6YrRateNHN","Grad6YrHNNHNDiff","Hurdle_Mean_ELA","Hurdle_Mean_Math","Hurdle_Mean_Sci","Hurdle_Means_Grad","CategoryDropFlag","Support","SupportCategory","Distinction","DistinctionCategory","Perform","ELA_ALL_YN","Math_ALL_YN","ELA_HN_YN","Math_HN_YN","Improve","schoolyear"
2014.000000,"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","Public Schools","PK",8,"Schoolwide","SchoolTot",514.205073,800.000000,64.275634,".",0.000000,58.980004,78.640005,100.000000,54.600879,68.023849,72.801172,100.000000,48.005315,64.007086,100.000000,54.747706,44.740578,59.654104,100.000000,44.101852,58.802469,100.000000,40.306667,50.065714,53.742222,100.000000,13.420000,10.000000,9.750000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.000000,0.996491,0.994764,1.000000,0.996491,0.994764,1.000000,1.000000,1.000000,1.000000,0.128959,34.208145,50.000000,0.176471,24.705882,50.000000,".",".",".",".",".",".",0.857143,45.592705,50.000000,".",".",".",".",".",".",".",".",".",".",0.330769,0.942029,22.051282,50.000000,".",".",".",".",".",".",16.823939,19.496256,17.335083,".",".",,,,,".",".",".",".",".",".","2014-15"
2014.000000,"New Haven School District","=""0930011""","Betsy Ross Arts and Design Academy","=""0935511""","Public Schools",5,8,,"SchoolTot",518.888273,800.000000,64.861034,".",1.000000,63.009288,84.012384,100.000000,53.885542,71.815686,71.847389,100.000000,48.401475,64.535300,100.000000,55.661249,40.912789,54.550385,100.000000,51.448765,68.598354,100.000000,42.926736,58.266389,57.235648,100.000000,17.930000,14.740000,15.330000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.000000,1.000000,1.000000,1.000000,0.997792,1.000000,0.995652,0.995392,0.989691,1.000000,0.136865,32.626932,50.000000,0.203620,19.276018,50.000000,".",".",".",".",".",".",0.936364,49.806576,50.000000,".",".",".",".",".",".",".",".",".",".",0.491979,0.789030,16.399287,50.000000,".",".",".",".",".",".",16.823939,19.496256,17.335083,".",".",,,,,".",".",".",".",".",".","2014-15"
2014.000000,"New Haven School District","=""0930011""","Bishop Woods Architecture and Design Magnet School","=""0934311""","Public Schools","PK",8,"Schoolwide","SchoolTot",472.718827,800.000000,59.089853,".",0.000000,55.933289,74.577718,100.000000,54.225252,61.181169,72.300336,100.000000,46.779788,62.373051,100.000000,50.477531,45.576278,60.768370,100.000000,42.091756,56.122342,100.000000,41.857143,".",55.809524,100.000000,6.950000,4.900000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.000000,0.993485,0.991031,1.000000,0.993528,0.991111,1.000000,1.000000,1.000000,1.000000,0.240860,11.827957,50.000000,0.277108,4.578313,50.000000,".",".",".",".",".",".",0.840000,44.680851,50.000000,".",".",".",".",".",".",".",".",".",".",0.445205,0.941935,29.680365,50.000000,".",".",".",".",".",".",16.823939,19.496256,17.335083,".",".",,,,,".",".",".",".",".",".","2014-15"
2014.000000,"New Haven School District","=""0930011""","Brennan Rogers School","=""0932111""","Public Schools","PK",8,"Schoolwide","SchoolTot",467.474316,800.000000,58.434290,".",0.000000,55.844790,74.459720,100.000000,54.393170,63.429505,72.524226,100.000000,43.492292,57.989723,100.000000,51.561187,41.948006,55.930675,100.000000,38.054359,50.739145,100.000000,37.488272,".",49.984362,100.000000,9.030000,9.610000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.000000,0.996124,0.995283,1.000000,0.996139,0.995305,1.000000,1.000000,1.000000,".",0.248889,10.222222,50.000000,0.250667,9.866667,50.000000,".",".",".",".",".",".",0.960000,50.000000,50.000000,".",".",".",".",".",".",".",".",".",".",0.536364,0.924370,35.757576,50.000000,".",".",".",".",".",".",16.823939,19.496256,17.335083,".",".",,,,,".",".",".",".",".",".","2014-15"
2014.000000,"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","Public Schools","PK",8,"Schoolwide","SchoolTot",420.968475,800.000000,52.621059,".",0.000000,52.279187,69.705583,100.000000,49.518901,64.663175,66.025201,100.000000,42.545151,56.726867,100.000000,49.896291,40.950927,54.601236,100.000000,34.857598,46.476797,100.000000,35.082552,".",46.776736,100.000000,15.140000,8.940000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.000000,0.985646,0.982456,1.000000,0.995146,1.000000,0.973684,1.000000,1.000000,".",0.283077,3.384615,50.000000,0.308300,0.000000,50.000000,".",".",".",".",".",".",0.863636,45.938104,50.000000,".",".",".",".",".",".",".",".",".",".",0.470000,1.000000,31.333333,50.000000,".",".",".",".",".",".",16.823939,19.496256,17.335083,".",".",,,,,".",".",".",".",".",".","2014-15"
2014.000000,"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","Public Schools","K",8,"Schoolwide","SchoolTot",436.915620,800.000000,54.614453,".",0.000000,51.757432,69.009910,100.000000,50.292600,61.294424,67.056800,100.000000,43.223731,57.631641,100.000000,50.403954,42.117270,56.156360,100.000000,41.968732,55.958309,100.000000,39.673333,".",52.897778,100.000000,11.000000,8.280000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.000000,0.997326,1.000000,0.980392,0.994667,0.996914,0.980392,1.000000,1.000000,".",0.232172,13.565506,50.000000,0.233463,13.307393,50.000000,".",".",".",".",".",".",0.708333,37.677305,50.000000,".",".",".",".",".",".",".",".",".",".",0.204819,0.927374,13.654618,50.000000,".",".",".",".",".",".",16.823939,19.496256,17.335083,".",".",,,,,".",".",".",".",".",".","2014-15"
2014.000000,"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","Public Schools","PK",8,"Schoolwide","SchoolTot",517.341559,800.000000,64.667695,".",0.000000,59.653781,79.538374,100.000000,57.346662,65.161767,76.462216,100.000000,46.932944,62.577259,100.000000,52.881017,44.432050,59.242733,100.000000,44.440000,59.253333,100.000000,43.490038,48.033333,57.986718,100.000000,7.810000,8.440000,4.540000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.000000,0.989610,0.992593,0.982609,0.987047,0.988930,0.982609,1.000000,1.000000,1.000000,0.176277,24.744646,50.000000,0.203791,19.241706,50.000000,".",".",".",".",".",".",0.943396,50.000000,50.000000,".",".",".",".",".",".",".",".",".",".",0.424419,0.955556,28.294574,50.000000,".",".",".",".",".",".",16.823939,19.496256,17.335083,".",".",,,,,".",".",".",".",".",".","2014-15"
2014.000000,"New Haven School District","=""0930011""","Cooperative High School - Inter-District Magnet","=""0936411""","Public Schools",9,12,,"SchoolTot",857.395078,1250.000000,68.591606,".",0.000000,59.941671,79.922228,100.000000,53.731560,70.334101,71.642080,100.000000,42.955461,57.273948,100.000000,47.269759,40.189885,53.586513,100.000000,48.866456,65.155274,100.000000,46.166667,53.396610,61.555556,100.000000,16.600000,7.070000,7.220000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.000000,0.949275,0.931818,0.980000,0.927536,0.886364,1.000000,0.957576,0.942857,0.983333,0.240864,11.827243,50.000000,0.330409,0.000000,50.000000,0.628571,41.904762,50.000000,0.214286,14.285714,50.000000,0.861635,45.831661,50.000000,0.939024,99.896212,100.000000,0.000000,0.955752,100.000000,100.000000,0.753165,100.000000,100.000000,0.270833,0.585366,4.513889,50.000000,0.951827,50.000000,50.000000,0.955752,0.857143,-0.098609,16.823939,19.496256,17.335083,12.629206,".",,,,,".",".",".",".",".",".","2014-15"
2014.000000,"New Haven School District","=""0930011""","Cortlandt V.R. Creed Health and Sport Sciences High School","=""0936811""","Public Schools",9,12,,"SchoolTot",712.485246,1250.000000,56.998820,".",0.000000,45.620574,60.827432,100.000000,42.685372,".",56.913829,100.000000,35.744699,47.659598,100.000000,".",33.889366,45.185822,100.000000,40.476423,53.968564,100.000000,37.340860,".",49.787814,100.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.000000,0.976190,0.972973,".",0.976190,0.972973,".",0.953488,0.968750,".",0.440476,0.000000,50.000000,0.522727,0.000000,50.000000,0.988506,50.000000,50.000000,0.034483,2.298851,50.000000,0.731707,38.920602,50.000000,0.891892,94.882116,100.000000,0.000000,0.818182,87.040619,100.000000,0.714286,95.238095,100.000000,1.000000,0.050000,0.000000,50.000000,0.357143,29.761905,50.000000,0.818182,".",".",16.823939,19.496256,17.335083,12.629206,".",,,,,".",".",".",".",".",".","2014-15"
2014.000000,"New Haven School District","=""0930011""","Davis Academy for Arts & Design Innovation","=""0930911""","Public Schools","PK",8,,"SchoolTot",547.594641,800.000000,68.449330,".",0.000000,62.167963,82.890617,100.000000,54.495635,70.287843,72.660847,100.000000,51.197201,68.262935,100.000000,59.190954,43.644049,58.192065,100.000000,47.112302,62.816402,100.000000,44.204651,50.161789,58.939535,100.000000,15.790000,15.540000,5.950000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.000000,0.984252,0.977273,0.991803,0.984190,0.984733,0.983607,1.000000,1.000000,1.000000,0.081841,43.631714,50.000000,0.148352,30.329670,50.000000,".",".",".",".",".",".",0.888889,47.281324,50.000000,".",".",".",".",".",".",".",".",".",".",0.338843,1.025424,22.589532,50.000000,".",".",".",".",".",".",16.823939,19.496256,17.335083,".",".",,,,,".",".",".",".",".",".","2014-15"
2014.000000,"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","Public Schools","PK",8,,"SchoolTot",440.231464,800.000000,55.028933,".",0.000000,56.442452,75.256603,100.000000,52.863318,65.242911,70.484424,100.000000,45.555431,60.740574,100.000000,52.716425,42.643065,56.857420,100.000000,41.773540,55.698053,100.000000,38.446078,49.575862,51.261438,100.000000,12.370000,10.070000,11.120000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.240618,11.876380,50.000000,0.298077,0.384615,50.000000,".",".",".",".",".",".",1.000000,50.000000,50.000000,".",".",".",".",".",".",".",".",".",".",0.230159,0.828947,7.671958,50.000000,".",".",".",".",".",".",16.823939,19.496256,17.335083,".",".",,,,,".",".",".",".",".",".","2014-15"
2014.000000,"New Haven School District","=""0930011""","Edgewood School","=""0931211""","Public Schools","K",8,,"SchoolTot",525.315836,800.000000,65.664480,".",1.000000,61.122143,81.496190,100.000000,49.476418,70.002008,65.968557,100.000000,48.806937,65.075916,100.000000,56.549019,38.653387,51.537850,100.000000,45.701031,60.934708,100.000000,39.508333,50.842138,52.677778,100.000000,20.520000,17.890000,11.330000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.000000,0.996575,1.000000,0.993939,0.996575,1.000000,0.993939,1.000000,1.000000,1.000000,0.070938,45.812357,50.000000,0.118644,36.271186,50.000000,".",".",".",".",".",".",0.880000,46.808511,50.000000,".",".",".",".",".",".",".",".",".",".",0.561983,0.840278,18.732782,50.000000,".",".",".",".",".",".",16.823939,19.496256,17.335083,".",".",,,,,".",".",".",".",".",".","2014-15"
2014.000000,"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Public Schools",6,12,,"SchoolTot",709.365762,950.000000,74.670080,".",0.000000,69.284983,92.379978,100.000000,56.481168,73.158406,75.308224,100.000000,62.031641,82.708855,100.000000,65.705862,49.937329,66.583106,100.000000,66.709467,88.945957,100.000000,59.896528,69.412121,79.862037,100.000000,16.670000,15.760000,9.510000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.000000,0.968750,0.960000,0.971429,0.965625,0.960000,0.967347,0.994118,0.979592,1.000000,0.123188,35.362319,50.000000,0.197368,20.526316,50.000000,0.974576,50.000000,50.000000,0.398305,26.553672,50.000000,0.909091,48.355899,50.000000,".",".",".",".",".",".",".",".",".",".",0.515464,0.782258,17.182131,50.000000,0.307167,25.597270,50.000000,".",".",".",16.823939,19.496256,17.335083,".",".",,,,,".",".",".",".",".",".","2014-15"
